hour,season,holiday,workingday,temp,humidity,windspeed,bikes_rented
19,2,1,1,0.3807987529682654,0.9587201402763397,0.07396753314867766,119
17,4,0,0,0.929374170757786,0.9748576120393586,0.987589709495422,172
5,2,1,0,0.5829193160050907,0.948093394799326,0.5804122081451776,158
10,3,0,0,0.7265561633704187,0.5294552018480645,0.48734367114298405,221
1,2,0,1,0.17512849422739718,0.8317661391750775,0.7855117848990438,124
22,1,0,1,0.13630238877947692,0.723343487227248,0.9769592068119898,44
18,2,0,0,0.33330537556041784,0.34376533270846943,0.9551300000847747,77
18,1,0,1,0.3782208630282887,0.6284119213417232,0.7930648847886961,97
4,3,0,0,0.7189124870619117,0.7981528073029096,0.3771742369608765,224
18,1,0,1,0.6122174524411971,0.9167298207722476,0.0659594915779067,154
1,2,0,0,0.43712164624148675,0.890078696325243,0.09837697772908116,171
9,4,0,0,0.6887057357602098,0.32372680014838573,0.0011523407945874808,266
1,3,0,0,0.24720917260265846,0.5904265971881687,0.001902843224855899,126
10,2,0,0,0.1571407253332353,0.582614903568628,0.9364217989334619,90
17,3,0,0,0.8690545830863804,0.9189896495183378,0.9270169692074991,154
23,3,0,0,0.6075515154419898,0.2015498473094935,0.6675537997048021,202
14,2,0,0,0.6841857462736791,0.7909708301015421,0.7266767242203025,146
8,2,0,1,0.3765180256746167,0.6949132132370123,0.5132084566500378,180
22,4,0,1,0.4347594619639298,0.9372571785412529,0.23784225608833243,150
18,3,0,0,0.17413070243767814,0.5655338802653904,0.9143850491088091,33
8,3,0,1,0.871289369021596,0.7261377999004006,0.27769146735935,318
2,2,0,0,0.6331955050710414,0.9781976243372339,0.7396712609496345,179
20,1,1,1,0.17526489686194657,0.7951230103327271,0.24543568472387967,66
8,2,0,0,0.8240766397525006,0.2539071793038139,0.8701484180491779,254
13,3,0,0,0.49970383256527706,0.3340268407781396,0.651239434425481,167
18,2,1,0,0.7885912151530119,0.8571608823677985,0.642695020556732,117
6,4,0,1,0.11135787588023321,0.46783643277892717,0.09736723674191994,182
15,1,0,0,0.12586572727491038,0.76473448847862,0.4194689031692016,44
15,2,0,1,0.25370466290393023,0.7598589866750625,0.5249085075495993,104
0,4,0,0,0.28982490052661186,0.9949604187105641,0.29403628841111007,123
3,3,0,0,0.787559977279124,0.5758981789090727,0.8809746118334657,257
3,2,0,0,0.7360247476149383,0.7902658884047387,0.8376699415112218,210
6,3,0,1,0.6544793072168453,0.23900230182888188,0.49362091234253,323
7,4,1,0,0.896373006835005,0.5700728165544708,0.3400312026441149,283
16,3,0,1,0.3224339052907297,0.3493452358537048,0.8015422720056444,121
4,4,0,0,0.9139644135140035,0.8724572413705416,0.19689144754123877,266
6,4,0,1,0.9185239623386642,0.8719266656128568,0.07151631509363277,326
19,4,0,0,0.4908337841681776,0.38909153656455625,0.04571048607194772,100
19,2,0,0,0.184947580378152,0.4546281224931746,0.03868326089800023,72
3,3,0,0,0.7539039173705725,0.7619822275682817,0.48888865647017843,213
5,3,0,0,0.40323580538237125,0.7906127387298136,0.2553136360993602,189
6,1,0,0,0.8154365656930576,0.726105281691499,0.6903751213619475,248
17,1,0,1,0.24732125551342282,0.9973557100209292,0.6538915740405054,73
4,1,0,0,0.5855636022169288,0.8949465695880896,0.5420200071440249,190
19,1,0,0,0.5572663572863898,0.533647104602018,0.35284328142796295,115
2,3,0,0,0.19028304151265216,0.4615813772335069,0.8504562449857302,125
6,4,0,0,0.4269995431053927,0.6774797983968643,0.7097027533000535,170
21,4,0,0,0.17627978210205525,0.8541090686668031,0.27152612403165854,35
13,2,0,0,0.5182662785610227,0.5802747789892423,0.50168866231351,130
6,4,0,1,0.8586141027524136,0.7901540854653117,0.15627120882426326,330
4,3,0,0,0.3431842869737185,0.21532803160483394,0.3287762911019072,174
21,3,0,1,0.7883757884686937,0.9406720866384835,0.9971401828635337,185
4,3,0,0,0.2650846740512107,0.819067782012362,0.22384422026719597,181
22,2,0,0,0.7063614347415863,0.5153520694113063,0.6983023557181385,159
1,1,0,0,0.9239836599374046,0.5072098604154337,0.23841864577702832,253
20,4,0,1,0.3915352734091928,0.28230944619880427,0.9381345390058115,149
21,3,0,0,0.9103704742797564,0.8529229791060227,0.31013284499036753,176
5,3,1,1,0.554878833873755,0.8149036074057476,0.3466890746467093,244
14,1,0,0,0.38512461984909174,0.7041997660284931,0.5938597730661872,93
20,3,0,1,0.9068574116003782,0.28116517771522764,0.5881117711149347,259
9,4,0,0,0.12883354009275536,0.40987309250965664,0.5790763897971798,129
22,2,0,0,0.1252169661455294,0.5671315786116946,0.5732546684062407,63
23,3,0,0,0.6398466437856997,0.4127775550113808,0.3121868937202087,178
6,4,0,0,0.8170756455972108,0.5471791385223229,0.43441022333854173,267
4,3,1,0,0.7763916766942957,0.38076603251012187,0.593433443140977,233
0,1,1,0,0.17152255301644498,0.4796804030448134,0.6712701236671158,90
12,3,0,1,0.955226074180202,0.7218375068773022,0.25312901352359485,287
20,3,0,0,0.7327571838737641,0.9138888646237562,0.7014750617029408,165
17,2,0,0,0.9542008483549651,0.5080245449862602,0.9232762501126367,192
12,1,0,0,0.3961879830766919,0.7535265849286061,0.7579277033437887,116
20,1,0,0,0.7245452151845356,0.30783446910601625,0.08423280282272172,180
20,2,0,0,0.8739448720601367,0.6326543822846091,0.46912622009002103,175
17,3,0,0,0.44241780083886395,0.937363380443611,0.43526383553907444,83
4,4,0,1,0.9683739268917131,0.22234864356590675,0.33650331201826356,354
12,1,0,0,0.3384935120984869,0.4140458893814469,0.4913201399030033,123
3,1,1,0,0.3840522634190986,0.30599482694411545,0.43963377339987875,162
16,3,0,0,0.9282957189643348,0.6264971835971318,0.006170477167360411,203
2,3,0,0,0.9726937718524329,0.7437139712570604,0.2365552780920699,279
16,1,0,0,0.35667617347463476,0.24622335365048748,0.2137821452823473,120
10,3,1,0,0.22275103567857263,0.25622753651244107,0.34925954124279956,116
20,4,0,0,0.7831498687395378,0.8957033541991244,0.17445674172430503,156
19,1,0,0,0.9366987396704034,0.5649865188540066,0.06780144371151198,195
22,4,0,1,0.6406422793316872,0.5703612797109183,0.1966128550350128,225
20,4,0,0,0.671067058965622,0.9556643159664935,0.854186786419465,90
3,3,1,0,0.7866490007550702,0.4561676882119454,0.7970393408645291,216
1,4,0,0,0.2377763369572674,0.9176189176262324,0.4420961974257448,111
19,3,0,0,0.9761220068452654,0.9794037956610109,0.8778150339787635,162
15,2,0,1,0.4278964462557353,0.3933553581203443,0.2326656181207839,153
17,3,0,0,0.6654163833480363,0.6112310793700344,0.5842091411992317,146
7,4,0,0,0.5217544184499936,0.6274849223202068,0.14292487554641098,182
2,2,0,1,0.5213628817883604,0.8929344894336511,0.8334006895493897,200
8,3,0,0,0.7324699349077493,0.44312650910545726,0.13058155749185252,255
19,4,0,1,0.995196068985029,0.838433954682732,0.03186015897844319,239
5,1,0,1,0.6931538654463564,0.9768059130224094,0.2734442300681953,285
9,1,0,0,0.8146532184154617,0.8722693221954394,0.9009350893470234,227
20,3,0,0,0.12485445153604312,0.927312226765374,0.12945708192644323,14
9,3,0,0,0.8293846321583365,0.7666835513143757,0.3306702686955396,230
12,1,0,0,0.3699782935914675,0.9231646082217388,0.31641499301219267,117
16,4,0,0,0.21403166053119838,0.3318805082818619,0.801646274096891,38
8,4,1,0,0.20200067690293527,0.7698891320333008,0.42152539978002457,130
16,4,0,1,0.711887332752664,0.785501883977181,0.6115670496146833,164
23,3,0,0,0.9978551524364949,0.5513447571995365,0.40438300583287545,246
8,2,0,0,0.6995755885356097,0.2637907738863297,0.551457015136869,224
8,2,1,0,0.3361133350600981,0.6979549970086618,0.062440724017431726,125
0,2,0,1,0.2829753739026457,0.24150464525638454,0.3740294381401349,170
1,2,0,0,0.5733613893412366,0.5059219969252396,0.8551058377399537,224
15,2,0,0,0.15853536941563298,0.5149361831806014,0.6910675631822417,41
0,3,0,1,0.45939774963446844,0.9991380067706663,0.98182904414662,162
9,3,0,1,0.6996114136052087,0.43984162698328844,0.7879195373761432,262
17,2,0,1,0.9708960482276358,0.8563631503389508,0.45150971489177405,244
7,3,0,1,0.4830881030340447,0.24253734817468306,0.6762804576995428,251
20,3,0,0,0.28020154636657596,0.6238127883086724,0.7759136756882891,39
10,2,0,0,0.8356261630355059,0.6293533428448097,0.26968365992134113,248
22,4,1,0,0.7697795723745549,0.7029998825555699,0.06001789061558427,145
1,3,0,0,0.8737334993842695,0.8480041627119508,0.4058472679985483,219
7,4,0,0,0.2932468547886029,0.8095387053785184,0.14467316210251524,167
21,3,0,0,0.4643489762648516,0.8088065026658997,0.2772411197625019,98
7,3,0,1,0.9833989939507337,0.5458351474594295,0.9468454954741332,322
16,2,0,0,0.24223808779873618,0.7819771859732212,0.8470825932225186,54
14,3,1,0,0.704305737239894,0.5930525741992972,0.5924638345676603,140
16,1,1,0,0.3134660153925376,0.25356094267600177,0.40125670653237233,82
22,1,0,1,0.5501431056542899,0.9121454260893815,0.2643303602078515,162
23,2,0,0,0.8204586812161192,0.9121306449110083,0.5714582797186667,202
12,4,0,0,0.5397274473002371,0.4583030117241115,0.5331602496728925,188
18,4,0,0,0.8249335239807191,0.9311220954247521,0.780780808381533,115
4,4,0,0,0.48370141489631135,0.8063872308040652,0.9280201887640572,157
11,1,0,0,0.9994176368830295,0.5206409846896185,0.32893730133001897,273
0,4,0,1,0.49224541079818906,0.4652044787402028,0.20629711075679413,198
22,4,0,1,0.23444153077404378,0.9801141595088809,0.4027996159457051,113
4,2,0,1,0.46168256408432407,0.7701015704890488,0.4375413024132041,227
7,4,0,0,0.7683338661780071,0.5030479638169602,0.03987028948436244,261
12,1,0,1,0.8631439819827657,0.7135871103846441,0.8616965321995227,272
7,1,0,1,0.5140929692586361,0.6572209592298952,0.9955923386674953,249
22,1,0,1,0.6350291569525957,0.6196320181631686,0.9232086927115225,163
10,2,0,0,0.8604010610436612,0.715761519049475,0.8606649794869103,226
0,2,0,1,0.8321915619984878,0.6301010577442896,0.9926003034595411,257
12,3,0,0,0.6919515148250195,0.7238322829491046,0.9078084319748863,188
18,4,0,1,0.8335243938257694,0.9260548497789112,0.6883676207433173,210
23,2,0,0,0.6183196825317733,0.9946119745162176,0.16675664877216767,193
2,1,0,0,0.10418335203275259,0.7674294986784107,0.15635012333686782,109
23,1,1,1,0.13714010596200088,0.9422566414003462,0.04877974656335271,105
16,2,0,0,0.9818275593143647,0.8867282031063632,0.4118308671876164,236
4,2,0,0,0.2304928378024347,0.43602991838502336,0.8088240770900036,143
19,2,0,1,0.4640647679411165,0.9463263864344285,0.4902959447989105,110
20,3,0,1,0.9404301475089711,0.2566472000420972,0.3663217057115824,264
7,1,0,0,0.2755355362597445,0.4639374568348359,0.10923586419874975,200
13,3,0,1,0.8594122100198507,0.71195594808384,0.05175330909058817,288
3,3,0,0,0.8364408113436314,0.6215323567161137,0.3991791434236073,261
10,4,1,0,0.9876966890962057,0.6339299142634901,0.09992538018373243,265
19,1,0,0,0.3535136502833516,0.8359106638409985,0.10354817273798278,58
14,1,0,0,0.3837928198421313,0.35576294582895385,0.39534842497064626,123
18,2,0,0,0.9125902009520078,0.985660407973967,0.5028434565027161,150
6,2,0,0,0.31067115328205164,0.5499665818377364,0.18668288697451507,164
18,4,0,1,0.5931108612883982,0.9598746118444763,0.6846356862604369,143
18,3,0,0,0.7366104632719506,0.5064926915974661,0.41869200068281087,140
10,2,0,1,0.3446958207365971,0.6814293350813085,0.09192253773871606,202
4,2,0,1,0.9445716509002829,0.560249177058509,0.6370341245627152,339
4,1,0,0,0.6991277932665283,0.7407481310815762,0.35694481869513883,219
21,1,0,1,0.14242537744284256,0.3468997835073492,0.05232147707626622,105
7,2,0,1,0.22216377813482252,0.520502826272388,0.9479815796671922,156
9,1,1,0,0.27170341308240725,0.2547048976859452,0.5711969571056696,148
5,4,1,0,0.32046162759410474,0.6784811335920109,0.4777203690306373,121
14,2,0,1,0.7576096330264928,0.9701453588712983,0.8591373948538347,202
15,1,0,1,0.1800417202799213,0.2367252121259086,0.9367404293137248,105
16,4,0,1,0.41553520504852104,0.7277040196012532,0.22032186816621135,169
7,1,1,0,0.9202449909952015,0.8200783709101278,0.8101445016750272,272
7,1,0,0,0.6010009177033037,0.37048673934210313,0.8310799267742651,207
8,1,0,0,0.33894690745468214,0.41845943469483765,0.05440279467759901,215
1,2,0,0,0.9613506668322789,0.3612648689920283,0.7119441151782727,257
14,3,0,0,0.3198843027718142,0.437930109341046,0.06296788179957702,103
17,1,0,0,0.9145896591408785,0.2880660473546994,0.5946732463899007,194
2,4,0,0,0.7531927062531,0.4962782970283379,0.669236777138674,226
16,2,1,1,0.7664689332629075,0.4951433562515159,0.3670586883509698,226
3,2,0,0,0.7884453865614545,0.8458139652843271,0.880787496657658,182
3,4,0,0,0.5559123808514883,0.8407666524805748,0.8005117069674723,208
13,1,0,1,0.8331208534024019,0.8373786906474918,0.9259597136213963,236
8,3,0,1,0.8525737879772413,0.6536287305751443,0.3148895266309818,314
8,1,0,0,0.4244380495085054,0.46070454949306766,0.021527800061810876,195
22,4,0,0,0.4603100663947378,0.528771613120347,0.811461266997552,114
17,2,0,1,0.8998810466851233,0.4541948038096655,0.22297735599644075,255
9,3,1,0,0.5722563343865719,0.665542323984577,0.4671560405670556,196
20,2,0,1,0.8802491463476821,0.9503832970509329,0.8173211718640307,188
3,4,0,0,0.6640925155820266,0.4275974272445714,0.21613517867529075,251
11,1,0,0,0.6342109810741381,0.5670814541169038,0.31190876278632373,193
7,3,0,0,0.1278828579500757,0.7240935441114722,0.4390799863377891,121
1,2,1,0,0.35010495805667485,0.8757559294364663,0.271824850165441,130
21,2,0,0,0.5518518822120864,0.40266713651277186,0.46132142300282863,152
12,2,0,0,0.6285854549212309,0.42423196078431247,0.009596644494526685,179
20,1,0,1,0.6673910761006607,0.908132425804749,0.21218797275132728,180
15,3,0,0,0.7446005425104554,0.26420649598864243,0.8325533596629755,181
1,1,0,0,0.6906100890642687,0.68435808477377,0.41348195851300074,206
10,1,0,1,0.8637190366562203,0.8883643328767896,0.6364057677419397,236
9,1,0,0,0.3659233085987621,0.9373942002812268,0.2322879276355424,134
14,4,0,1,0.6774129870993032,0.21014980338629502,0.649878664448666,193
16,4,0,1,0.14604356277664418,0.4957327819953474,0.9999738676462568,61
7,4,0,0,0.5321710695898251,0.4058118288968373,0.595287639396805,218
17,3,0,0,0.3412296693567033,0.6544260710197786,0.6283585626419088,60
22,1,0,1,0.4427984334652265,0.7062898214509035,0.11151982446199749,155
8,1,0,0,0.41919647658846315,0.9998195820844231,0.4033814716659846,138
7,4,0,0,0.15438760943737395,0.6102099975191405,0.8607248984828896,104
13,1,0,1,0.519981220676238,0.6411735029898158,0.8342719736583323,159
17,1,0,1,0.995166359192398,0.5314508062445136,0.5223991103613219,261
21,2,0,1,0.3690424511528353,0.31814179027086054,0.9034541497377725,141
19,1,0,0,0.7625313745014256,0.4426597122244788,0.14293701820571802,189
19,2,0,0,0.5930095014283921,0.3975879341688255,0.6581894046615252,137
20,1,0,0,0.39270277047832636,0.8409757530786737,0.2488835765021954,98
11,3,1,0,0.18064635435317905,0.6366531372418499,0.6455614051052366,57
18,4,0,0,0.2942721106886912,0.4369549041722737,0.0873996891051958,104
13,2,0,0,0.8036681855412195,0.5912743223148027,0.9436090951049387,205
16,4,0,0,0.35111815967678084,0.37509190647633245,0.7863320395904927,78
23,2,0,0,0.22987223417066788,0.34810172045857435,0.2009615648958908,124
20,2,0,0,0.39816850641460577,0.8879537897935088,0.6372765685720373,91
2,2,0,0,0.6256386570049212,0.9558486835729112,0.7591456405374711,178
22,3,0,1,0.7331168478609992,0.26401168626159033,0.2094458218293609,250
6,1,0,0,0.44862835327262207,0.8119061657491364,0.0933303077139771,188
16,2,0,1,0.5483324413705141,0.5626492291418321,0.35177976609569983,187
11,3,0,1,0.5094250228301154,0.5111773130466026,0.135754341195232,218
8,2,0,0,0.10810301493108421,0.7515290476382568,0.5657117051042293,115
14,1,0,0,0.4560404273702634,0.41300294826749256,0.424114909573415,132
17,2,0,0,0.6285878291548738,0.21646498102686992,0.46242433810090544,143
20,3,0,1,0.6129502447741849,0.37120227825601204,0.5428634773412074,158
12,1,0,0,0.7747908025008221,0.34794006136733513,0.9820521459426015,221
20,3,0,1,0.7033383193918048,0.22723950524285003,0.7926356664011089,201
7,1,0,1,0.34912611740453836,0.45705233282105706,0.6294714949828507,243
13,1,1,1,0.3300793044030664,0.5796148268113119,0.36370561447933614,151
7,4,0,0,0.5177276182570908,0.7886629576404627,0.027069353136965124,229
13,4,1,1,0.7596727009494894,0.4605290603940775,0.11652761071875173,243
6,4,0,1,0.18444457591836794,0.35563221252619476,0.7308672505393837,198
22,1,0,0,0.9534939247325461,0.38449581540288436,0.36920392824192283,237
11,2,0,0,0.5888378113357885,0.9129416633293717,0.33443743584264485,187
10,3,0,0,0.3757675554401506,0.363776325133895,0.8889783585908492,148
21,3,0,0,0.7240521077932833,0.9033925340132083,0.4845088905137711,113
21,3,0,1,0.14025323461879163,0.5576791963902363,0.8995770574131097,88
10,4,1,0,0.5359572242047566,0.9475203458788213,0.8866385104021997,149
21,1,0,1,0.5373726827174281,0.526473709043759,0.08018129171455446,163
12,4,0,1,0.2457777564184153,0.34214634704465385,0.9453629784335357,151
17,2,0,0,0.8536490343476948,0.6392239433690701,0.07695488360755742,195
1,1,0,0,0.8171309068122288,0.6701652822792542,0.9635061152472127,230
20,3,0,0,0.2374591550083381,0.7083914426186158,0.4526149175993903,53
14,4,0,1,0.4274445642070398,0.5291973747756218,0.7608606757545763,128
19,4,0,0,0.19038660096779914,0.23888107263559616,0.7061443671898534,49
17,2,0,0,0.8637478811552771,0.7013759383596097,0.5184949743245285,166
14,2,0,0,0.3909880933737768,0.9464241234135775,0.6194548188356432,85
18,4,0,1,0.4953846770718875,0.9660469028045842,0.9499181814991947,114
22,2,1,1,0.3914847550185099,0.6775082942888118,0.9273514906632403,108
23,3,0,0,0.3790234148184559,0.21590961436354547,0.6543260502590869,138
11,2,0,0,0.7725720283737302,0.2848307846790499,0.6577186789345252,217
12,2,1,1,0.7728096107618408,0.8671924206155543,0.24693869339183805,229
21,4,0,0,0.5660093534325126,0.8637955501226737,0.8286234947181238,98
10,4,0,0,0.6918552543936829,0.9568124842146897,0.6326033330020768,193
4,1,0,0,0.5604968776221609,0.6510195382934505,0.8262487919984304,170
0,1,0,0,0.12573028894574353,0.8910530355747512,0.6578524102879766,75
23,4,0,0,0.15940578981693926,0.859909540545502,0.299320026031615,62
2,2,0,0,0.44536651256154824,0.6715366449656801,0.18948140273081326,179
21,2,0,0,0.7747717227655548,0.8269100426936429,0.07696584422315544,163
18,1,0,0,0.9219036053209104,0.30056843560997715,0.5859949322601269,193
22,1,0,0,0.12673747481207737,0.7113622055040962,0.284051357508735,41
6,1,1,0,0.43122704741812634,0.9627607650697552,0.6305095145908143,151
11,3,0,0,0.3014041925047698,0.32956599875152626,0.05865644488377153,163
14,3,0,0,0.8336847530489156,0.7952341454400009,0.3756630650056271,175
4,1,0,1,0.861371330189177,0.45662863787470775,0.2605532153697756,327
14,2,0,0,0.2857679809227057,0.8536831389742641,0.37033407800111307,74
7,1,1,1,0.7397445280913849,0.757768746964534,0.054283429756587065,279
9,3,0,0,0.7585804335712857,0.9409394060852987,0.7241814188334466,204
15,2,0,0,0.2593519271043133,0.7695483357551163,0.11669733314297326,81
7,3,0,0,0.49032632530741216,0.5282484759702892,0.014402626348153258,215
0,2,0,0,0.6583040248994196,0.20871402759226065,0.9462891013893335,190
11,3,0,1,0.123459946239339,0.8343335174166626,0.1928763823650499,165
4,2,0,0,0.46413264974129453,0.5267719733243245,0.8280612984454607,158
2,2,1,0,0.23946240965285862,0.7365072758678879,0.9644705997571243,95
0,2,0,1,0.5877068510087986,0.28405318499873505,0.5341211995687619,233
3,2,1,0,0.8586258251148592,0.9127749087181241,0.5261181600475464,235
7,4,0,0,0.5722785447634335,0.548526237925204,0.36741724498340966,233
2,3,0,0,0.1323852365878156,0.9357533870469454,0.4255948647753949,94
9,3,1,0,0.12669152103711206,0.7656139470355929,0.4820753969533401,94
1,4,1,0,0.6449528313137344,0.2971698096784426,0.1520944037206292,242
10,2,0,0,0.3951834026730513,0.6633572907261593,0.36473672394035916,157
9,2,0,0,0.6153998531247034,0.9279475583534298,0.8161084426094453,184
20,3,0,0,0.24727339802438886,0.8399764479067451,0.18239811958147245,42
13,4,0,1,0.7991761175525006,0.534384326061,0.7298532469541154,225
6,2,0,1,0.874647735160211,0.9640515178031257,0.6515866002681907,300
1,2,0,1,0.9003030418764043,0.4148609446412215,0.057297775282659114,316
8,2,0,1,0.37366712994821616,0.5000861626546527,0.022428868437680438,230
15,1,0,1,0.6946618308622585,0.7997713386294387,0.352528462578349,202
12,4,0,1,0.35113814841723423,0.38632364577241285,0.6921702771318411,164
8,2,0,0,0.7864811387304206,0.6122995759676384,0.33041792736066156,297
19,1,0,0,0.20847250200369122,0.7830313520833234,0.6677333006004939,36
3,4,0,0,0.7864883300090451,0.7151742129138785,0.6654581430279816,247
21,2,0,0,0.4957557738971813,0.3242959312967746,0.8065546226242687,125
9,3,0,1,0.8699945413919753,0.7037282529022677,0.09948561470384476,302
21,1,1,0,0.7650377739875318,0.6581684230440858,0.5771288911874637,139
11,1,1,0,0.43886767662683646,0.64627586003129,0.0624971195733145,129
16,2,1,0,0.9131852668244073,0.860837749229797,0.1759471402733378,145
13,2,0,0,0.3550034253477793,0.34711681802001115,0.3255009028561425,145
13,1,0,0,0.9702897682923309,0.8012527896347581,0.7073892404294659,210
1,3,0,0,0.7904830455601158,0.8087408141880654,0.9738779750040815,200
20,3,0,0,0.9916073661440703,0.7781163516646947,0.34252081438591064,228
19,4,0,0,0.1485141547586298,0.6047746507830081,0.5211444854026842,53
10,2,0,0,0.3466324412894177,0.51643099819019,0.2590555954224354,162
15,3,0,0,0.7671378308630259,0.5157417280583037,0.6754896206096147,168
18,4,0,1,0.9300247311253378,0.7870469711537924,0.36658586795044645,223
22,3,0,0,0.12589373540750767,0.5983173620662972,0.48159617343827754,88
5,2,0,0,0.10000836637802628,0.4707469793847415,0.5678128758506288,130
23,4,0,1,0.33061836633062297,0.7003757475242574,0.6862423299072766,182
18,4,0,0,0.8675008089684052,0.8696090084024135,0.060051661289753255,158
4,4,0,0,0.7904377919289025,0.24920699293462542,0.5549010937865937,272
3,3,0,0,0.40624971595197135,0.9777095662171502,0.431164097814436,172
14,2,0,1,0.10181013791089218,0.27732155166552347,0.13376508647966712,133
3,4,1,0,0.5992351668583544,0.6093904965623347,0.2080366683313617,207
19,1,0,0,0.3141599243058558,0.6481676352302369,0.8838900911001375,46
9,2,0,1,0.7710480356498592,0.31056856428907853,0.8717760091002368,268
23,1,0,0,0.5017146979443634,0.9324750024141435,0.03333025442367488,137
21,1,0,1,0.7107417307429004,0.5771736618339951,0.6894014912362523,212
2,4,0,0,0.8670779468994613,0.31449641156831465,0.5541873131373541,291
4,4,0,0,0.582183819566653,0.7692899222782168,0.9398158431472485,194
5,3,0,1,0.40235998665546313,0.730723476194088,0.9080057110224158,203
20,3,1,0,0.7925891914137241,0.970292455825158,0.579561912852362,132
21,3,0,1,0.3386685157940601,0.5532130597501986,0.13895492131850362,143
7,2,0,1,0.9023669344957908,0.4142367785318075,0.45981502366930016,352
6,3,0,0,0.1642848820596422,0.24799520503620967,0.7251643669290058,143
20,1,0,1,0.8519217769976902,0.7864972200642155,0.9517366350898714,197
9,3,0,0,0.18240015454385597,0.6938221513843379,0.3638294057525826,133
5,4,0,1,0.15052328236883417,0.9780886679206076,0.7846714759535519,136
13,3,0,0,0.4269312436133448,0.769731983842906,0.6833407532817237,99
3,2,0,0,0.9608944190273452,0.946529183950573,0.07829277714226213,298
12,2,0,0,0.9851374487724419,0.9932630358236645,0.557976850286288,230
19,1,0,0,0.2818634508695434,0.5427449153861487,0.18350883353938585,88
16,2,0,0,0.23377380009585955,0.3202360106954217,0.6835492921777645,77
22,3,0,1,0.41765799839929985,0.356680621522611,0.6100848469406392,141
6,4,1,1,0.4033781567929664,0.4547001784898534,0.9730480916338331,188
3,2,0,0,0.7836335944641771,0.6071166136530183,0.9353826651248095,234
13,1,0,0,0.49959911867205353,0.29793599951708494,0.009372833598881192,168
2,3,0,1,0.801895227161062,0.44137429748418855,0.08002943017169961,304
23,1,0,0,0.7738417873225413,0.4462350779063323,0.7691343114295612,199
4,2,1,0,0.620479387113331,0.20326852397177025,0.6856430729760769,228
15,2,0,0,0.8501608897674896,0.4833349917331142,0.8009455985168914,185
22,1,0,0,0.2760829718974364,0.2929217600677372,0.26681492266832363,108
19,3,0,0,0.245629446094462,0.5437691037299113,0.8493227687624766,26
3,2,0,1,0.7755852326524014,0.3572293899229993,0.4424194719881359,290
23,4,0,0,0.32031735593976596,0.857691391754557,0.2619084846744417,92
23,2,0,0,0.1025149454383462,0.2644202822190589,0.010607747584892357,87
1,3,0,1,0.9207641517800843,0.8925283451345603,0.8713640348195938,260
17,2,0,0,0.6606433522297566,0.6644212924196786,0.5353438492401724,143
18,1,0,0,0.5004439282071467,0.566912530558686,0.9753820837519926,119
18,2,1,0,0.7531628590081341,0.6397938535151282,0.7146813895672595,106
16,2,0,0,0.3999985598037573,0.5008873033421355,0.08041714348977858,106
13,3,0,0,0.9582994513858759,0.3020895239935561,0.5881911864021424,232
18,1,0,0,0.16175826005266983,0.812703852627024,0.017124539823347495,21
21,3,0,0,0.6768533715961249,0.9423292720771326,0.5577818542129321,128
23,2,0,0,0.7995605345751462,0.9600540984958919,0.35020166309908074,172
12,4,0,0,0.5222133171041584,0.7365692049781956,0.6432958347187656,151
11,2,0,1,0.7794715195594323,0.5282779412133338,0.5415742062462707,263
5,3,0,0,0.9342193580907124,0.5826879698211972,0.2613503234144884,293
20,4,0,0,0.7695945106113561,0.7255725575914524,0.162350609105824,174
3,3,0,1,0.37843018042268006,0.8584580132066784,0.4047114863417496,174
18,3,0,0,0.6056617372472822,0.49965371003443243,0.9868363148496045,101
15,1,0,0,0.920443166073661,0.933424979824889,0.43569864054927165,194
12,4,0,0,0.5041879529342435,0.4594177239444903,0.7487871378222916,140
3,2,0,1,0.7135286454241434,0.6246878202617634,0.05697352560537072,254
22,3,1,0,0.5189632526159853,0.9690894400284911,0.3788657644174036,123
16,2,0,0,0.20920974124632596,0.9505591323404883,0.5803230371990038,38
22,1,0,0,0.15273787228864769,0.7565960716221996,0.7511965133284821,60
0,1,0,0,0.9570465636658185,0.459648155580007,0.52838365731706,241
17,4,0,1,0.651287596078986,0.37522802654720283,0.5152955458007813,167
19,1,0,0,0.19343342181024242,0.2641146842668354,0.763906912597169,58
16,1,0,0,0.8716947026228543,0.7669235237915084,0.31328771731890026,166
14,2,0,1,0.5704238228597319,0.6027605552016286,0.09061052087139254,211
10,1,0,0,0.794738901015886,0.6578301551554058,0.3471504710174057,244
21,1,0,0,0.21408057606287356,0.5779137391405903,0.15899623544943464,76
12,3,0,0,0.9162193886466274,0.5863571468587543,0.9659442041334333,228
0,1,0,1,0.6314818957138231,0.6570188953639722,0.5775115474766916,246
16,3,0,1,0.7644346126741369,0.9314096049408302,0.4466004313276186,199
5,1,0,1,0.1282417192151677,0.22349303957443817,0.9120518781565673,172
3,1,0,0,0.38377441017910285,0.8413094236585299,0.9003613873671032,145
19,4,0,0,0.34070087295587054,0.5124130084466125,0.4156972790742096,68
15,4,0,0,0.9546354957590838,0.7959394138263998,0.8747273622498103,181
14,3,0,1,0.2668047119923025,0.9588210633954852,0.0640259331430123,137
14,1,0,0,0.7363465540426833,0.44502959482106813,0.8857191453325468,174
5,2,0,0,0.13847818397436373,0.2716437093950392,0.3105835285554317,164
14,4,0,1,0.2779156771248147,0.38583874905194054,0.5651222843406213,120
